id,title,description,price,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images,crawl_timestamp,source
45054142,"Hiếm! Nhà mới lung linh 2 tầng 16m phố Tân Khai ngõ ba gác sát phố tiện ích đầy đủ, rẻ nhất khu vực","Thông tin mô tả
Hiếm! Nhà mới 2 tầng 16m² phố Tân Khai ngõ ba gác sát phố tiện ích đầy đủ.
Giá rẻ nhất khu vực không có căn thứ 2 cùng tầm tiền.
Nhà xây mới tinh, cực hiếm trong phân khúc nhỉnh 1 tỷ, phù hợp vợ chồng trẻ, người mua ở thực hoặc đầu tư giữ tiền.
Vị trí đắc địa.
Phố Tân Khai, dân cư đông đúc.
Mặt ngõ ba gác, di chuyển thuận tiện.
Rất gần mặt phố, vài bước ra trục chính.
Tiện ích xung quanh đầy đủ: Chợ, trường học, cửa hàng, sinh hoạt cực tiện.
Thiết kế hợp lý ở ngay.
Tầng 1: Phòng khách + bếp + WC.
Tầng 2: 1 phòng ngủ rộng + ban công phơi thoáng sáng.
Nhà mới, sạch đẹp, bố trí khoa học, tối ưu công năng xách vali về ở ngay.
Pháp lý:
Nhà chưa có sổ, mua bán vi bằng.
Giá: Thương lượng nhẹ cho khách thiện chí.
Liên hệ sớm để xem nhà căn hiếm, giá tốt, bán rất nhanh!
Mã nhạn dạng: VTK - 06409A.",1150000000,16.0,71875000.0,Hà Nội,Hoàng Mai,Nhà riêng tại đường Tân Khai,Phường Vĩnh Hưng,20.9891530655245,105.871756702204,,1020,1768755600000,3,1768882648630,batdongsan.com.vn
45048346,"LK 50m2 5 tầng giá siêu tốt, quỹ trực tiếp CDT- Chiết khấu lớn","Thông tin mô tả
Căn liền kề 50m xây 5 tầng siêu hiếm, đường trục chính thông ngay cạnh cụm tiện ích bể bơi, clubhouse và bãi đỗ xe. Vị trí đẹp nhất Noble Tây Thăng Long.
- Diện tích đất: 50m.
- Xây 5 tầng, tổng 220m.
- Vị trí đẹp, ngay trục Hoàng Quốc Việt kéo dài.
- Tầm nhìn thoáng, tiềm năng tăng giá mạnh khi công viên hoàn thiện.
- Trục thông ngã 4 kết nối đi lại vô cùng thuận tiện.
- Cạnh cụm tiện ích VIP nhất dự án.
- Phù hợp ở, kinh doanh và cho thuê.

Giá & ưu đãi.
- Giá theo gói vay ưu đãi: 12,5 tỷ.
- Vào tiền 25%: ~3,1 tỷ (Ký HĐMB trực tiếp CĐT).
- Bank giải ngân 70% (miễn gốc & lãi 24 tháng).

Ưu đãi thêm:
- Chiết khấu an cư: 1,5%.
- Tặng 200 triệu.
- Tặng 1 cây vàng.
- Chiết khấu thanh toán sớm: 10%.
- Giá thanh toán trả thẳng còn: 11 tỷ.",11000000000,50.0,220000000.0,Hà Nội,Đan Phượng,"Nhà biệt thự, liền kề tại Noble Palace Tây Thăng Long",Đường Tây Thăng Long,21.090586129134735,105.67186079595129,,1020,1768582800000,8,1768882654642,batdongsan.com.vn
45048550,Bán nhanh căn BT 140m2 rẻ nhất Kita Ciputra - Ngay công viên 2000m2 - trực tiếp CDT chiết khấu lớn,"Thông tin mô tả
Phân phối quỹ hàng chuyển nhượng và trực tiếp tại Kita Ciputra, anh chị quan tâm liên hệ : 0982 538 ***",,140.0,,Hà Nội,Tây Hồ,"Nhà biệt thự, liền kề tại GIA by KITA",Phường Phú Thượng,21.07732966085874,105.8110705447714,,1020,1768582800000,6,1768882658191,batdongsan.com.vn
44759147,"Bán liền kề KĐT Văn Phú, Hà Đông KD, văn phòng, thang máy thông sàn, 55m2, 7 tầng, nhỉnh 22 tỷ","Thông tin mô tả
Bán liền kề Văn Phú Hà Đông thuộc KĐT Văn Phú vị trí kinh doanh, văn phòng, spa nhà hoàn thiện đẹp full nội thất, thang máy chạy vù vù, thích hợp vừa ở vừa kinh doanh. DT 55m², 7 tầng, chỉ nhỉnh 22 tỷ. LH: 0969 631 ***.

- Chủ nhà có việc gia đình nên cần bán nhanh, gọn. Nhà hoàn thiện đẹp, vỉa hè to rộng, ô tô dừng đỗ ngày đêm. Vị trí kinh doanh, giá trị tăng cao.
- Sổ đỏ chính chủ, sẵn sàng giao dịch.

Gọi ngay em Minh Huệ 0969 631 *** chuyên BĐS Hà Đông để được tư vấn và đi xem nhà miễn phí 24/7.",,55.0,,Hà Nội,Hà Đông,"Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",Đường Lê Trọng Tấn,20.9580472431208,105.76667891029,,1020,1768323600000,7,1768882661544,batdongsan.com.vn
44700006,"Chỉ 140tr/m, Sở hữu Căn biệt thự 255m KĐT Phương Viên Mailand Hanoi City An Khánh - Giá đầu tư","Thông tin mô tả
BÁN BIỆT THỰ PHƯƠNG VIÊN DIỆN TÍCH LỚN 255m² GIÁ TỐT NHẤT KHU VỰC!
Hàng hiếm sẵn sổ đỏ hướng cực mát

Vị trí: Khu biệt thự Phương Viên khu dân cư cao cấp, an ninh, gần đầy đủ tiện ích.

Thông tin chi tiết:
Diện tích: 255m² cực rộng, phù hợp làm nhà vườn hoặc villa nghỉ dưỡng.
Hướng: hướng đẹp, đón gió mát quanh năm.
Hiện trạng: Nhà thô, chủ mới tự hoàn thiện theo ý thích.
Pháp lý: Sổ đỏ sẵn, giao dịch sang tên nhanh.

Giá bán: Chỉ 140 triệu/m² Giá tốt nhất khu vực, cơ hội tốt cho khách mua ở hoặc đầu tư sinh lời.

Ngoài ra e còn 1 số quỹ căn chủ gửi bán :

- Dt 287m. Hướng Đông Nam. Giá 4x tỷ

- Dt 326m. Hướng Đông Nam. Mặt đường 24m. Giá 5x tỷ

- Dt 255m. Mặt trục chính đường 40m. Giá 6x tỷ

- Dt 317m. Căn góc. Giá 4x tỷ


Liên hệ ngay e Giá : 0762 235 *** để xem nhà thực tế và chốt được giá tốt nhất!",,255.0,,Hà Nội,Hoài Đức,"Nhà biệt thự, liền kề tại Mailand Hanoi City",Đại lộ Thăng Long,21.015580808731453,105.72512930266721,,1020,1767891600000,4,1768882666151,batdongsan.com.vn
42018907,"Bán liền kề Vạn Phúc, Hà Đông, DT 55m2 MT 5m 7 tầng thang máy ôtô tránh full nội thất sịn giá 22 tỷ","Thông tin mô tả
Bán liền kề Vạn Phúc, Hà Đông, kinh doanh, văn phòng, nhà đẹp full nội thất, view vườn hoa. Diện tích: 55 m², mặt tiền 5m, 7 tầng, giá 22 tỷ có thương lượng. LH: 0969 631 ***.
- Vị trí: Vị trí vàng ngay ngã tư Vạn Phúc - Tố Hữu, hàng xóm Him Lam Vạn Phúc, Khu đô thị Văn Khê, Khu đô thị Nam Cường... Thuận lợi di chuyển đến các tuyến phố chính như đường Vạn Phúc, Tố Hữu, Quang Trung, Lê Trọng Tấn, Nguyễn Thanh Bình, tiện ích bạt ngàn...
- Tiện ích: Trường tiểu học Vạn Bảo, trường liên cấp quốc tế Việt Nhật, trường cấp 2 Ban Mai, đại siêu thị Aeon lớn nhất miền bắc... Sát cạnh.
- Pháp lý: Sổ đỏ sẵn sàng giao dịch.
- Gọi ngay để có cơ hội sở hữu: E Hue Minh 0969 631 *** (Zalo, messenger) để được tư vấn và giới thiệu gần 300 căn nhà các loại cùng khu vực với tài chính từ 10 tỷ đến 70 tỷ.",22000000000,55.0,400000000.0,Hà Nội,Hà Đông,"Nhà biệt thự, liền kề tại phường Vạn Phúc",,20.9798428110637,105.77176158108,,1020,1768323600000,9,1768882678595,batdongsan.com.vn
45057294,"NHÀ CHÍNH CHỦ PHỐ LÊ TRỌNG TẤN-THANH XUÂN, 2THOÁNG, KD, DT 101M-MT 7.5M - GIÁ 45.8TỶ LH0962 797 ***","Thông tin mô tả
- Vị trí đẹp đắc địa, trên phố Lê Trọng Tấn, ngay chân tòa chung cư ,gần doanh trại Quân Đội, khu vực trung tâm nhất quận Thanh Xuân, xung quan toàn là các phố lớn như Hoàng Văn Thái, Nguyễn Viết Xuân , Trường Chinh, Vương Thừa Vũ..
-Trước nhà đường ô tô tránh, kết nối nhanh với nhiều tuyến đường chính như Nguyễn Trãi- Giải Phóng- Láng - Cầu Giấy.
- Khu phố đông đúc dân cư, người xe qua lại tấp lập, hiện trạng là
nhà 2 tầng đẹp, 2 mặt thoáng trước sau, diện tích 101m, mặt tiền 7.5m hiện đại , chủ đang cho thuê kinh doanh, lợi nhuận cao, chủ nới về tiếp tục cho thuê , để ở hoặc xây mới đều thuận tiện.
-Sổ đỏ chính chủ - pháp lý chuẩn rõ ràng minh bạch.
-Giá chào bán là 45 tỷ 800 triệu có thương lượng.
-Căn nhà rất đẹp vị trí vàng, rất hiếm tại khu trung tâm dành cho quý anh chị đẳng cấp, xứng tầm đại gia.
-Liên hệ em Nam 0962 797 *** để xem nhà trực tiếp .",45800000000,101.0,453465346.5346535,Hà Nội,Thanh Xuân,Nhà riêng tại đường Lê Trọng Tấn,Phường Khương Trung,20.9984245445856,105.828544300114,,1020,1768755600000,4,1768882704636,batdongsan.com.vn
44568429,CỰC HOT: LIỀN KỀ VINHOMES CỔ LOA - VỊ TRÍ VÀNG ĐỐI DIỆN CHUNG CƯ & VINCOM - ĐẦU TƯ SINH LỜI KHỦNG,"Thông tin mô tả
1. THÔNG TIN CƠ BẢN:
Loại hình BĐS: Nhà liền kề
Dự án: Vinhomes Cổ Loa
Diện tích đất: 97.5 m²
Hướng nhà: Tây Bắc
Tổng giá: 47.5 Tỷ VNĐ (Có thương lượng cho khách thiện chí)
2. ĐIỂM NHẤN VỊ TRÍ & TIỆN ÍCH (Ưu điểm nổi bật nhất):
Vị trí kim cương: Căn liền kề sở hữu vị trí chiến lược, đắc địa bậc nhất dự án.
Đối diện 3 tòa chung cư cao cấp: Đảm bảo nguồn khách hàng tiềm năng dồi dào, lưu lượng người qua lại cực lớn lợi thế vàng để kinh doanh hoặc cho thuê.
Gần TTTM Vincom Mega Mall: Thuận tiện mua sắm, giải trí, tận hưởng tiện ích đẳng cấp chỉ vài bước chân.
Cạnh nhà để xe nổi: Giải quyết trọn vẹn vấn đề đỗ xe cho cả gia đình và khách hàng khi kinh doanh.
3. MÔ TẢ CHI TIẾT BĐS & TIỀM NĂNG:
Thiết kế: Xây dựng theo tiêu chuẩn cao cấp của Vinhomes, đồng bộ, hiện đại. Thích hợp vừa ở vừa kinh doanh (làm văn phòng, spa, nhà hàng...).
Pháp lý: Sổ đỏ lâu dài, an tâm tuyệt đối khi giao dịch.
Tiềm năng tăng giá: Khu đô thị Vinhomes Cổ Loa là dự án trọng điểm phía Đông Bắc Hà Nội, hạ tầng đang phát triển mạnh mẽ, tiềm năng tăng giá trị bất động sản trong tương lai là cực kỳ lớn.
4. LIÊN HỆ: 0944 555 ***
ĐỪNG BỎ LỠ CƠ HỘI SỞ HỮU BĐS VÀNG NÀY!
Quý khách hàng quan tâm vui lòng liên hệ trực tiếp để được tư vấn chi tiết và xem nhà thực tế.
Cảm ơn đã đọc tin!",47500000000,97.5,487179487.17948717,Hà Nội,Đông Anh,"Nhà biệt thự, liền kề tại Vinhomes Global Gate",Cổ Loa,21.115822477866892,105.87042600592481,,1020,1768755600000,4,1768882724044,batdongsan.com.vn
40830141,"Cc Bán 80m2 Lô góc đất DV Yên Lũng An Khánh - Vị trí đẹp, Hướng mát, Hạ tầng đồng bộ - Sổ đỏ","Thông tin mô tả
Đất DV Yên Lũng An Khánh.

- DT 80m². Lô góc - Hướng Đông Nam

- Tiềm năng phát triển kinh tế cao, tiện ích ngưỡng cửa: Chợ dân sinh, sân bóng, khu vui chs, nhà vp...

- Giao thông thuận lợi... Ô tô tránh đỗ ngày đêm.

- Sổ đỏ đẹp, công chứng trong ngày.
- Cam kết không quay xe.

- Giá đầu tư - Chính chủ

Ngoài ra e còn 1 số lô khác chào bán A/c tham khảo:

- Dt 54m. Mt 4m. Giá 10.x tỷ

- Dt 58m. Mt 4.4m. Giá 11.x tỷ

- Dt 67m. Mt 5.1m. Giá 11.x tỷ

- Dt 78.5m. Mt 5.25m. Giá 13.x tỷ

LH E giá 0762 235 *** or Zalo (nơi kết nối yêu thương).",,80.0,,Hà Nội,Hoài Đức,Bán đất tại đường Yên Lũng,Xã An Khánh,21.0082310016032,105.712369766807,,1040,1767718800000,3,1768882727896,batdongsan.com.vn
44748791,"Bán toà văn phòng Vạn Phúc, Hà Đông 85m2, 9T thang máy dòng tiền 1 tỷ/năm nhỉnh 32 tỷ","Thông tin mô tả
Bán gấp toà văn phòng Vạn Phúc, Hà Đông hàng xóm khu liền kề Him Lam, Galaxy Vạn Phúc - Phân lô vỉa hè ô tô tránh. Khu vực đang thay da đổi thịt từng ngày, dòng tiền ổn định, tiềm năng tăng giá cao. LH: 0969 631 ***

Toà nhà có DT 85m² - 9 tầng thang máy, MT rộng 9m.
- Vị trí cực đẹp, ngay cạnh Him Lam, vài bước chân ra phố Tố Hữu, hàng xóm KĐT Văn Khê, KĐT Dương Nội, Louis Đại Mỗ...
- Sổ đẹp hoa hậu, không lỗi phong thuỷ.
Khu vực xung quanh rất thuận lợi với nhiều tiện ích như cách công viên An Hưng, Hồ Trung Văn, Thiên Văn Học chỉ 1 km; gần các siêu thị Vinmart +, Đức Thành, và bệnh viện Đa khoa Hà Đông, bệnh viện Phụ sản Hà Nội. Trường học quốc tế Nhật Bản (JIS) và hệ thống giáo dục IQ School nằm trong bán kính 2km.
Hiện đang cho thuê kinh doanh 90 tr/tháng.

Giá nhỉnh 32 tỷ.
Liên hệ ngay: Em Huệ Minh 0969 631 *** - Chuyên BĐS phân lô liền kề, biệt thự Hà Đông để được tư vấn và hỗ trợ đi xem nhà 24/7.",,85.0,,Hà Nội,Hà Đông,"Nhà biệt thự, liền kề tại phố Vạn Phúc",Phường Vạn Phúc,20.97253525620478,105.7755741725346,,1020,1768323600000,4,1768882731708,batdongsan.com.vn
45014934,"Bán nhà Khuyến Lương, 45m2x6T thang máy - sát Gamuda - Ô tô đỗ cửa - Nội thất xịn, 9.5 tỷ","Thông tin mô tả
chính chủ gửi bán nhà Khuyến Lương, hàng xóm Gamuda xây tâm huyết để ở.
Gia đình chú chủ nhà xây cho con trai nhưng nay em đi du học Pháp nên quyết định nhượng lại căn nhà tâm huyết tại Khuyến Lương, Hoàng Mai. Nhà đang hoàn thiện 96%, chỉ 2 tuần nữa là xách vali về ở đón Tết.
- Thông số vàng: Diện tích sổ đỏ 40m² (Thực tế sử dụng 45m²), xây 6 tầng thang máy xịn sò. Mặt tiền bề thế, sổ vuông đẹp nở hậu.
+ Thiết kế hiện đại:
- T1: Gara để xe, phòng khách, WC.
- T2: Không gian bếp ấm cúng, đẳng cấp.
- T3,4,5: Mỗi tầng 1 phòng Master siêu rộng, thoáng sáng.
- T6: Phòng thờ, sân phơi view thoáng.
1. Vị trí & Kết nối:
- Hưởng trọn tiện ích 5 sao từ Gamuda Gardens: Công viên, trường quốc tế SIS, Tiểu Học, Trung Học Cơ Sở Chất Lượng Cao Hoàng Mai, Clubhouse ngay cạnh nhà.
- Kết nối thuận tiện ra Vành Đai 3, cầu Thanh Trì đi các tỉnh phía Đông/Nam.
- Lưu ý: Đường Tam Trinh, Lĩnh Nam giờ cao điểm hơi đông, lối vào Khuyến Lương hơi lắt léo nhưng bù lại ô tô lùi cửa, cực yên tĩnh.
2. Giá trị sử dụng & Tiềm năng:
- Ưu điểm: Nhà xây để ở nên cực chắc chắn, nội thất ""hàng hiệu"". Vùng đệm sát Gamuda nhưng giá mềm hơn nhiều so với biệt thự trong lõi.
- Tiềm năng: Đón đầu quy hoạch mở rộng đường Lĩnh Nam, Tam Trinh và các dự án lớn của Geleximco, Vinhomes. Biên tăng giá kỳ vọng 15 - 20% khi hạ tầng khớp nối.
- Dòng tiền: Phù hợp cho thuê làm văn phòng hoặc chuyên gia ở (kỳ vọng 15 - 18tr/tháng).
3. Đối tượng phù hợp:
- Gia đình có con học trường quốc tế, Chất Lượng Cao Hoàng Mai quanh Gamuda, Tiểu Học, Mầm Non Trần Phú, THPT Hoàng Văn Thụ.
- Người thích sống hưởng thụ, an ninh tốt, hàng xóm tri thức (giám đốc, công chức).
- Không phù hợp: Nhà đầu tư lướt sóng ngắn hạn hoặc người làm việc sâu trong lõi Hoàn Kiếm/Ba Đình ngại di chuyển xa.
- Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch.
- Giá bán: 9,5 tỷ (Có thương lượng).
Liên hệ xem nhà: Tuấn thổ cư - 0936 082 *** (hỗ trợ miễn phí pháp lý, quy hoạch, vay vốn 24/7).",9500000000,45.0,211111111.1111111,Hà Nội,Hoàng Mai,Nhà riêng tại đường Khuyến Lương,Phường Trần Phú,20.9714804520083,105.884570109163,,1020,1768237200000,12,1768882735229,batdongsan.com.vn
44993278,"Bán nhà Khuyến Lương, Hoàng Mai 35m2 X 5T, ngõ thông, ô tô sát nhà, full đồ, 6.7 tỷ","Thông tin mô tả
Chính chủ gửi bán nhà mới ""coong"" tại Khuyến Lương - xách vali về ở ngay.
Gia đình cần bán gấp căn nhà tâm huyết tại ngõ 22 Khuyến Lương, phường Trần Phú, Hoàng Mai. Vị trí đắc địa, ngõ thông thoáng, sát vách các khu đô thị lớn.
- Diện tích: 35m² x 5 tầng (sổ đỏ 30m²).
+ Thiết kế hiện đại:
- Tầng 1: Phòng khách sang trọng, bếp tiện nghi, WC.
- Tầng 2, 3, 4: Mỗi tầng 1 phòng ngủ rộng, WC khép kín (Đảm bảo sự riêng tư).
- Tầng 5: Phòng thờ trang nghiêm, sân phơi thoáng gió.
- Nội thất tặng kèm: Full option gồm điều hòa, giường đệm, tủ quần áo, bàn trang điểm, bình nóng lạnh... Khách mua chỉ việc dọn đồ về ở.
+ Vị trí và tiềm năng:
- Kết nối: Cách đường ô tô tránh chỉ 5m. Kết nối cực nhanh ra Vành Đai 3, cầu Thanh Trì, Tam Trinh, Lĩnh Nam.
- Tiện ích: Hưởng trọn dịch vụ từ Gamuda Gardens và Gelexia Riverside. Gần chợ, trường học các cấp và Công viên Yên Sở.
- Hạ tầng: Đón đầu dự án mở rộng đường Tam Trinh và quy hoạch đường Lĩnh Nam Biên độ tăng giá dự kiến 15 - 20% trong 2 năm tới.
+ Đánh giá khách quan:
- Ưu điểm: Nhà mới 99%, thiết kế tối ưu, ngõ thông, dân trí cao (toàn cán bộ, giảng viên).
- Nhược điểm: Giá ở mức chạm trần khu vực, trục Tam Trinh hiện tại còn hay ùn tắc giờ cao điểm. Phù hợp cho khách mua ở thực hoặc giữ tài sản dài hạn hơn là lướt sóng.
+ Pháp lý: Sổ đỏ chính chủ, vuông đẹp, sẵn sàng giao dịch. Giá bán: 6.7 tỷ (có thương lượng cho khách thiện chí).
+ Liên hệ ngay: Tuấn thổ cư - 0936 082 *** (tư vấn pháp lý, quy hoạch, hỗ trợ vay ngân hàng miễn phí 100%).",6680000000,35.0,190857142.85714287,Hà Nội,Hoàng Mai,Nhà riêng tại đường Khuyến Lương,Phường Trần Phú,20.9713923107401,105.884442404243,,1020,1767891600000,5,1768882739685,batdongsan.com.vn
44964690,Bán nhà Tam Trinh 48m2 thang máy - MT 5.2m cực hiếm - Sát Times City - 10.85 tỷ,"Thông tin mô tả
Chính chủ gửi bán căn nhà phố Tam Trinh, vị trí cực đẹp ngay sát nút giao Minh Khai - Cầu Mai Động. Nhà mới, thiết kế hiện đại, phù hợp cho gia đình ở lâu dài hoặc làm văn phòng công ty.
- Thông số chuẩn: Diện tích 43m² (sử dụng thực tế 48m²), mặt tiền rộng 5.2m (rất hiếm trong phân khúc).
+ Thiết kế 4 tầng Thang Máy:
- T1: Khu để xe, Bếp, Phòng khách, WC.
- T2: Phòng ngủ Master rộng thênh thang + Phòng thay đồ riêng.
- T3: 02 Phòng ngủ đủ đồ.
- T4: 01 Phòng ngủ, Phòng thờ, Sân cafe view thoáng.
+ Vị trí & Tiện ích: Ngõ thông bàn cờ ra Lĩnh Nam, đường trước nhà thẳng tắp. Cách mặt phố Tam Trinh chỉ 60m. Hưởng trọn tiện ích Times City, Vinmec, ĐH Kinh Tế Kỹ Thuật...
+ Điểm cộng: Dân trí cao (toàn cán bộ, giảng viên), an ninh camera 24/7. Sổ đỏ nở hậu, sẵn sàng sang tên.
+ Điểm cần lưu ý: Đường Tam Trinh đang mở rộng nên hiện tại hơi bụi và ồn vào giờ cao điểm, nhưng đây cũng là cơ hội để tăng giá mạnh khi hạ tầng hoàn thiện (dự kiến tăng 15 - 25%).
+ Giá bán: 10,85 tỷ (Có thương lượng cho khách thiện chí). Liên hệ: Tuấn Thổ Cư 0936 082 *** (Tư vấn pháp lý & xem nhà miễn phí).",10850000000,48.0,226041666.66666666,Hà Nội,Hoàng Mai,Nhà riêng tại đường Tam Trinh,Phường Mai Động,20.9910125930712,105.863096623292,,1020,1767632400000,9,1768882744184,batdongsan.com.vn
44904663,"Bán nhà Tam Trinh, 55m2 - 5 tầng thang máy - 8 phòng - 60m ra phố - 12.86 tỷ","Thông tin mô tả
Tôi cần bán căn nhà xây mới Phố Tam Trinh, phường Yên Sở. Đây là lựa chọn phù hợp cho anh chị đang tìm kiếm một bất động sản ""vừa ở vừa kinh doanh"" hoặc giữ tiền có dòng tiền hàng tháng ổn định.
1. Thông số thực tế & thiết kế.
- Diện tích: 55m² (Sổ đỏ 51m² chính chủ, vuông vắn, nở hậu nhẹ).
- Xây dựng: 5 tầng + 1 tum (mái tôn chống nóng), xây mới 100%.
- Tiện ích nội khu: Trang bị thang máy hiện đại, êm ái.
- Bố trí công năng: Tầng 1: Phòng khách, bếp, vệ sinh.
- Tầng 2, 3, 4: Mỗi tầng 2 phòng ngủ khép kín.
- Tầng 5: 2 phòng ngủ + sân phơi.
- Tổng 8 phòng ngủ: Rất thoáng vì sau nhà có khe thoáng 50cm.
2. Vị trí & kết nối.
- Vị trí: Cách mặt phố Tam Trinh chỉ 60m. Ngõ nông, giao thông cực kỳ thuận tiện.
- Kết nối: Nằm tại trục xương sống nối Vành đai 2 và Vành đai 3. Chỉ mất 5 - 10 phút để di chuyển ra Kim Đồng, Tân Mai, Giải Phóng.
- Môi trường sống: Khu vực dân trí cao (cán bộ, giảng viên, chủ doanh nghiệp), an ninh có camera 24/24, yên tĩnh, tách biệt hoàn toàn tiếng ồn mặt phố.
3. Đánh giá khách quan (Ưu & nhược điểm).
+ Ưu điểm:
- Dòng tiền hiển hiện: Với 8 phòng khép kín, anh chị có thể tự vận hành cho thuê đạt khoảng 30 - 35 triệu/tháng.
- Tiềm năng tăng giá: Đường Tam Trinh đang trong quá trình mở rộng 40m. Khi hạ tầng hoàn thiện, giá trị đất khu vực này chắc chắn sẽ có biên độ tăng mạnh.
- Tiện ích xanh: Gần Công viên Yên Sở, Metro Hoàng Mai, không khí trong lành.
+ Nhược điểm:
Hiện tại đường Tam Trinh đang thi công nên đôi khi có bụi và mật độ giao thông giờ cao điểm hơi đông. Tuy nhiên, đây chính là ""thời điểm vàng"" để mua được giá tốt trước khi đường làm xong.
4. Pháp lý & giá bán.
- Giá bán: 12,86 tỷ (Có thương lượng cho khách thiện chí).
- Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch ngay. Hỗ trợ vay ngân hàng nếu khách có nhu cầu.
+ Liên hệ xem nhà trực tiếp: Mr. Tuấn thổ cư: 0936 082 *** (Miễn phí 100% dịch vụ: Tư vấn pháp lý, kiểm tra quy hoạch, hỗ trợ thủ tục vay vốn).",12860000000,55.0,233818181.8181818,Hà Nội,Hoàng Mai,Nhà riêng tại đường Tam Trinh,Phường Yên Sở,20.9733181018843,105.866184695576,,1020,1768150800000,12,1768882747180,batdongsan.com.vn
44864787,"Bán tòa nhà Yên Duyên, 70/75m2, 7 tầng thang máy, 18 phòng thu 1 tỷ/năm - giá rẻ 18.65 tỷ","Thông tin mô tả
Bán tòa nhà căn hộ dịch vụ xây mới tại Yên Duyên Yên Sở Hoàng Mai, phù hợp khách mua đầu tư giữ tiền, tạo dòng tiền ổn định dài hạn.
+ Thông tin thực tế:
- Diện tích: 70/75m², mặt tiền 5.7m, đất vuông vắn.
- Kết cấu: 7 tầng có thang máy.
- Công năng: 18 căn hộ khép kín, full nội thất, máy giặt riêng từng phòng.
- Doanh thu hiện tại: ~1 tỷ/năm.
- Có hợp đồng thuê tổng ~60 triệu/tháng, bên thuê tự chịu chi phí sửa chữa trong thời gian thuê.
+ Vị trí & giao thông:
- Nhà mặt ngõ thông, ô tô VF3 qua, cách phố Yên Duyên ~50m.
- Ngõ trước nhà hơn 3m, thông nhiều hướng.
- Gần KĐT Gamuda, sát trục Tam Trinh đang mở rộng 40m, khu vực kết nối nhanh Minh Khai Vành đai 2.5 Vành đai 3.
- Bán kính 1km đầy đủ tiện ích: Chợ Yên Sở, siêu thị, trường học, bệnh viện.
- Bán kính 5km nhiều trường ĐH lớn (KTQD, Xây Dựng, Bách Khoa) nguồn khách thuê ổn định.
+ Pháp lý & an toàn:
- Sổ đỏ chính chủ, sẵn sàng giao dịch.
- Hệ thống PCCC đầy đủ, đạt tiêu chuẩn: Báo khói báo nhiệt từng phòng, sprinkler, cửa chống cháy từng tầng, lối thoát hiểm tách biệt.
+ Đánh giá thẳng thắn:
Ưu điểm.
- Nhà mới, vận hành sẵn, không cần đầu tư thêm.
- Dòng tiền rõ ràng, phù hợp giữ tài sản trong giai đoạn trung dài hạn.
- Khu vực đang hưởng lợi mạnh từ hạ tầng, tiềm năng tăng giá vốn tốt.
Nhược điểm.
- Không nằm mặt phố lớn nên không phù hợp kinh doanh bán lẻ.
- Dòng tiền tốt nhưng cần quản lý cho thuê chuyên nghiệp để tối ưu.
- Phù hợp khách đầu tư tìm tài sản dòng tiền thật, pháp lý sạch, kỳ vọng tăng giá theo hạ tầng khu Nam Hà Nội.
+ Liên hệ trực tiếp Tuấn Thổ Cư 0936 082 *** để xem nhà thực tế tư vấn trung thực hỗ trợ pháp lý đầy đủ.",18650000000,70.0,266428571.42857143,Hà Nội,Hoàng Mai,Nhà riêng tại phố Yên Duyên,Phường Yên Sở,20.9724585196081,105.868556680367,,1020,1767718800000,7,1768882751052,batdongsan.com.vn
